textid,label
30,joy
30,joy
30,surprise
30,sad
30,surprise
30,sad
30,sad
30,joy
30,surprise
30,fear
30,fear
30,joy
30,surprise
30,joy
30,fear
30,joy
30,joy
30,sad
30,surprise
30,surprise
30,fear
30,surprise
30,fear
30,joy
30,disgust
30,sad
30,joy
30,joy
30,joy
30,sad
30,fear
30,joy
30,joy
30,surprise
30,joy
30,sad
30,surprise
30,sad
30,joy
30,surprise
30,surprise
30,joy
30,fear
30,joy
30,fear
30,sad
30,joy
30,joy
30,joy
30,sad
30,surprise
30,joy
30,joy
30,sad
30,sad
30,fear
30,surprise
30,sad
30,joy
30,joy
30,surprise
30,joy
30,sad
30,joy
30,fear
30,fear
30,joy
30,fear
30,joy
30,joy
30,sad
30,surprise
30,fear
30,joy
30,surprise
30,fear
30,joy
30,joy
30,sad
30,surprise
30,joy
30,fear
30,joy
30,sad
30,joy
30,fear
30,sad
30,joy
30,joy
30,joy
30,joy
30,sad
30,fear
30,surprise
30,sad
30,fear
30,joy
30,fear
30,surprise
30,joy
30,sad
30,joy
30,surprise
30,joy
30,sad
30,joy
30,joy
30,surprise
30,fear
30,joy
30,surprise
30,joy
30,joy
30,fear
30,sad
30,fear
30,joy
30,surprise
30,joy
30,fear
30,joy
30,joy
30,sad
30,joy
30,joy
30,surprise
30,sad
30,surprise
30,sad
30,joy
30,sad
30,fear
30,joy
30,joy
30,surprise
30,joy
30,joy
30,joy
30,surprise
30,joy
30,fear
30,joy
30,sad
30,surprise
30,sad
30,fear
30,joy
30,joy
30,surprise
30,fear
30,joy
30,fear
30,surprise
30,joy
30,joy
30,sad
30,joy
30,fear
30,joy
30,joy
30,joy
30,fear
30,surprise
30,sad
30,fear
30,surprise
30,joy
30,joy
30,fear
30,joy
30,joy
30,sad
30,joy
30,joy
30,sad
30,joy
30,surprise
30,sad
30,joy
30,fear
30,fear
30,joy
30,surprise
30,fear
30,surprise
30,joy
30,sad
30,fear
30,joy
30,joy
30,joy
30,fear
30,joy
30,fear
30,sad
30,joy
30,joy
30,joy
30,surprise
30,fear
30,joy
30,joy
30,joy
30,surprise
30,joy
30,fear
30,surprise
30,joy
30,fear
30,joy
30,sad
30,joy
30,joy
30,sad
30,joy
30,joy
30,fear
30,sad
30,sad
30,joy
30,joy
30,surprise
30,joy
30,anger
30,joy
30,surprise
30,sad
30,joy
30,surprise
30,joy
30,surprise
30,joy
30,joy
30,sad
30,joy
30,fear
30,sad
30,sad
30,surprise
30,sad
30,sad
30,sad
30,surprise
30,joy
30,joy
30,surprise
30,surprise
30,sad
30,disgust
30,sad
30,fear
30,fear
30,sad
30,sad
30,joy
30,joy
30,fear
30,joy
30,sad
30,fear
30,fear
30,sad
30,sad
30,anger
30,joy
30,joy
30,fear
30,joy
30,sad
30,sad
30,joy
30,anger
30,joy
30,sad
30,joy
30,sad
30,joy
30,anger
30,fear
30,sad
30,surprise
30,joy
30,fear
30,surprise
30,sad
30,joy
30,fear
30,fear
30,joy
30,fear
30,sad
30,sad
30,joy
31,surprise
31,surprise
31,joy
31,surprise
31,sad
31,sad
31,surprise
31,fear
31,surprise
31,surprise
31,joy
31,surprise
31,fear
31,sad
31,fear
31,fear
31,joy
31,sad
31,surprise
31,joy
31,joy
31,surprise
31,sad
31,surprise
31,sad
31,sad
31,joy
31,surprise
31,fear
31,fear
31,joy
31,surprise
31,joy
31,fear
31,joy
31,joy
31,sad
31,surprise
31,surprise
31,fear
31,surprise
31,fear
31,joy
31,disgust
31,sad
31,joy
31,joy
31,joy
31,sad
31,fear
31,joy
31,joy
31,surprise
31,joy
31,sad
31,surprise
31,sad
31,joy
31,surprise
31,surprise
31,joy
31,fear
31,joy
31,fear
31,sad
31,joy
31,joy
31,joy
31,sad
31,surprise
31,joy
31,joy
31,sad
31,sad
31,fear
31,surprise
31,sad
31,joy
31,joy
31,surprise
31,joy
31,sad
31,joy
31,fear
31,fear
31,joy
31,fear
31,joy
31,joy
31,sad
31,surprise
31,fear
31,joy
31,surprise
31,fear
31,joy
31,joy
31,sad
31,surprise
31,joy
31,fear
31,joy
31,sad
31,joy
31,fear
31,sad
31,joy
31,joy
31,joy
31,joy
31,sad
31,fear
31,surprise
31,sad
31,fear
31,joy
31,fear
31,surprise
31,joy
31,sad
31,joy
31,surprise
31,joy
31,sad
31,joy
31,joy
31,surprise
31,fear
31,joy
31,surprise
31,joy
31,joy
31,fear
31,sad
31,fear
31,joy
31,surprise
31,joy
31,fear
31,joy
31,joy
31,sad
31,joy
31,joy
31,surprise
31,sad
31,surprise
31,sad
31,joy
31,sad
31,fear
31,joy
31,joy
31,surprise
31,joy
31,joy
31,joy
31,surprise
31,joy
31,fear
31,joy
31,sad
31,surprise
31,sad
31,fear
31,joy
31,joy
31,surprise
31,fear
31,joy
31,fear
31,surprise
31,joy
31,joy
31,sad
31,joy
31,fear
31,joy
31,joy
31,joy
31,fear
31,surprise
31,sad
31,fear
31,surprise
31,joy
31,joy
31,fear
31,joy
31,joy
31,sad
31,joy
31,joy
31,sad
31,joy
31,surprise
31,sad
31,joy
31,fear
31,fear
31,joy
31,surprise
31,fear
31,surprise
31,joy
31,sad
31,fear
31,joy
31,joy
31,joy
31,fear
31,joy
31,fear
31,sad
31,joy
31,joy
31,joy
31,surprise
31,fear
31,joy
31,joy
31,joy
31,surprise
31,joy
31,fear
31,surprise
31,joy
31,fear
31,joy
31,sad
31,joy
31,joy
31,sad
31,joy
31,joy
31,fear
31,sad
31,sad
31,joy
31,joy
31,surprise
31,joy
31,anger
31,joy
31,surprise
31,sad
31,joy
31,surprise
31,joy
31,surprise
31,joy
31,joy
31,sad
31,joy
31,fear
31,sad
31,sad
31,surprise
31,sad
31,sad
31,sad
31,surprise
31,joy
31,joy
31,surprise
31,surprise
31,sad
31,disgust
31,sad
31,fear
31,fear
31,sad
31,sad
31,joy
31,joy
31,fear
31,joy
31,sad
31,fear
31,fear
31,sad
31,sad
31,anger
31,joy
31,joy
31,fear
31,joy
31,sad
31,sad
31,joy
31,anger
31,joy
31,sad
31,joy
31,sad
31,joy
31,anger
31,fear
31,sad
31,surprise
31,joy
31,fear
31,surprise
31,sad
31,joy
31,fear
31,fear
31,joy
31,fear
31,sad
31,sad
31,joy
32,surprise
32,surprise
32,joy
32,surprise
32,sad
32,sad
32,surprise
32,fear
32,surprise
32,surprise
32,joy
32,surprise
32,fear
32,sad
32,fear
32,fear
32,joy
32,sad
32,surprise
32,joy
32,joy
32,surprise
32,sad
32,surprise
32,sad
32,sad
32,joy
32,surprise
32,fear
32,fear
32,joy
32,surprise
32,joy
32,fear
32,joy
32,joy
32,sad
32,surprise
32,surprise
32,fear
32,surprise
32,fear
32,joy
32,disgust
32,sad
32,joy
32,joy
32,joy
32,sad
32,fear
32,joy
32,joy
32,surprise
32,joy
32,sad
32,surprise
32,sad
32,joy
32,surprise
32,surprise
32,joy
32,fear
32,joy
32,fear
32,sad
32,joy
32,joy
32,joy
32,sad
32,surprise
32,joy
32,joy
32,sad
32,sad
32,fear
32,surprise
32,sad
32,joy
32,joy
32,surprise
32,joy
32,sad
32,joy
32,fear
32,fear
32,joy
32,fear
32,joy
32,joy
32,sad
32,surprise
32,fear
32,joy
32,surprise
32,fear
32,joy
32,joy
32,sad
32,surprise
32,joy
32,fear
32,joy
32,sad
32,joy
32,fear
32,sad
32,joy
32,joy
32,joy
32,joy
32,sad
32,fear
32,surprise
32,sad
32,fear
32,joy
32,fear
32,surprise
32,joy
32,sad
32,joy
32,surprise
32,joy
32,sad
32,joy
32,joy
32,surprise
32,fear
32,joy
32,surprise
32,joy
32,joy
32,fear
32,sad
32,fear
32,joy
32,surprise
32,joy
32,fear
32,joy
32,joy
32,sad
32,joy
32,joy
32,surprise
32,sad
32,surprise
32,sad
32,joy
32,sad
32,fear
32,joy
32,joy
32,surprise
32,joy
32,joy
32,joy
32,surprise
32,joy
32,fear
32,joy
32,sad
32,surprise
32,sad
32,fear
32,joy
32,joy
32,surprise
32,fear
32,joy
32,fear
32,surprise
32,joy
32,joy
32,sad
32,joy
32,fear
32,joy
32,joy
32,joy
32,fear
32,surprise
32,sad
32,fear
32,surprise
32,joy
32,joy
32,fear
32,joy
32,joy
32,sad
32,joy
32,joy
32,sad
32,joy
32,surprise
32,sad
32,joy
32,fear
32,fear
32,joy
32,surprise
32,fear
32,surprise
32,joy
32,sad
32,fear
32,joy
32,joy
32,joy
32,fear
32,joy
32,fear
32,sad
32,joy
32,joy
32,joy
32,surprise
32,fear
32,joy
32,joy
32,joy
32,surprise
32,joy
32,fear
32,surprise
32,joy
32,fear
32,joy
32,sad
32,joy
32,joy
32,sad
32,joy
32,joy
32,fear
32,sad
32,sad
32,joy
32,joy
32,surprise
32,joy
32,anger
32,joy
32,surprise
32,sad
32,joy
32,surprise
32,joy
32,surprise
32,joy
32,joy
32,sad
32,joy
32,fear
32,sad
32,sad
32,surprise
32,sad
32,sad
32,sad
32,surprise
32,joy
32,joy
32,surprise
32,surprise
32,sad
32,disgust
32,sad
32,fear
32,fear
32,sad
32,sad
32,joy
32,joy
32,fear
32,joy
32,sad
32,fear
32,fear
32,sad
32,sad
32,anger
32,joy
32,joy
32,fear
32,joy
32,sad
32,sad
32,joy
32,anger
32,joy
32,sad
32,joy
32,sad
32,joy
32,anger
32,fear
32,sad
32,surprise
32,joy
32,fear
32,surprise
32,sad
32,joy
32,fear
32,fear
32,joy
32,fear
32,sad
32,sad
32,joy
33,surprise
33,surprise
33,joy
33,surprise
33,sad
33,sad
33,surprise
33,fear
33,surprise
33,surprise
33,joy
33,surprise
33,fear
33,sad
33,fear
33,fear
33,joy
33,sad
33,surprise
33,joy
33,joy
33,surprise
33,sad
33,surprise
33,sad
33,sad
33,joy
33,surprise
33,fear
33,fear
33,joy
33,surprise
33,joy
33,fear
33,joy
33,joy
33,sad
33,surprise
33,surprise
33,fear
33,surprise
33,fear
33,joy
33,disgust
33,sad
33,joy
33,joy
33,joy
33,sad
33,fear
33,joy
33,joy
33,surprise
33,joy
33,sad
33,surprise
33,sad
33,joy
33,surprise
33,surprise
33,joy
33,fear
33,joy
33,fear
33,sad
33,joy
33,joy
33,joy
33,sad
33,surprise
33,joy
33,joy
33,sad
33,sad
33,fear
33,surprise
33,sad
33,joy
33,joy
33,surprise
33,joy
33,sad
33,joy
33,fear
33,fear
33,joy
33,fear
33,joy
33,joy
33,sad
33,surprise
33,fear
33,joy
33,surprise
33,fear
33,joy
33,joy
33,sad
33,surprise
33,joy
33,fear
33,joy
33,sad
33,joy
33,fear
33,sad
33,joy
33,joy
33,joy
33,joy
33,sad
33,fear
33,surprise
33,sad
33,fear
33,joy
33,fear
33,surprise
33,joy
33,sad
33,joy
33,surprise
33,joy
33,sad
33,joy
33,joy
33,surprise
33,fear
33,joy
33,surprise
33,joy
33,joy
33,fear
33,sad
33,fear
33,joy
33,surprise
33,joy
33,fear
33,joy
33,joy
33,sad
33,joy
33,joy
33,surprise
33,sad
33,surprise
33,sad
33,joy
33,sad
33,fear
33,joy
33,joy
33,surprise
33,joy
33,joy
33,joy
33,surprise
33,joy
33,fear
33,joy
33,sad
33,surprise
33,sad
33,fear
33,joy
33,joy
33,surprise
33,fear
33,joy
33,fear
33,surprise
33,joy
33,joy
33,sad
33,joy
33,fear
33,joy
33,joy
33,joy
33,fear
33,surprise
33,sad
33,fear
33,surprise
33,joy
33,joy
33,fear
33,joy
33,joy
33,sad
33,joy
33,joy
33,sad
33,joy
33,surprise
33,sad
33,joy
33,fear
33,fear
33,joy
33,surprise
33,fear
33,surprise
33,joy
33,sad
33,fear
33,joy
33,joy
33,joy
33,fear
33,joy
33,fear
33,sad
33,joy
33,joy
33,joy
33,surprise
33,fear
33,joy
33,joy
33,joy
33,surprise
33,joy
33,fear
33,surprise
33,joy
33,fear
33,joy
33,sad
33,joy
33,joy
33,sad
33,joy
33,joy
33,fear
33,sad
33,sad
33,joy
33,joy
33,surprise
33,joy
33,anger
33,joy
33,surprise
33,sad
33,joy
33,surprise
33,joy
33,surprise
33,joy
33,joy
33,sad
33,joy
33,fear
33,sad
33,sad
33,surprise
33,sad
33,sad
33,sad
33,surprise
33,joy
33,joy
33,surprise
33,surprise
33,sad
33,disgust
33,sad
33,fear
33,fear
33,sad
33,sad
33,joy
33,joy
33,fear
33,joy
33,sad
33,fear
33,fear
33,sad
33,sad
33,anger
33,joy
33,joy
33,fear
33,joy
33,sad
33,sad
33,joy
33,anger
33,joy
33,sad
33,joy
33,sad
33,joy
33,anger
33,fear
33,sad
33,surprise
33,joy
33,fear
33,surprise
33,sad
33,joy
33,fear
33,fear
33,joy
33,fear
33,sad
33,sad
33,joy
34,surprise
34,surprise
34,joy
34,surprise
34,sad
34,sad
34,surprise
34,fear
34,surprise
34,surprise
34,joy
34,surprise
34,fear
34,sad
34,fear
34,fear
34,joy
34,sad
34,surprise
34,joy
34,joy
34,surprise
34,sad
34,surprise
34,sad
34,sad
34,joy
34,surprise
34,fear
34,fear
34,joy
34,surprise
34,joy
34,fear
34,joy
34,joy
34,sad
34,surprise
34,surprise
34,fear
34,surprise
34,fear
34,joy
34,disgust
34,sad
34,joy
34,joy
34,joy
34,sad
34,fear
34,joy
34,joy
34,surprise
34,joy
34,sad
34,surprise
34,sad
34,joy
34,surprise
34,surprise
34,joy
34,fear
34,joy
34,fear
34,sad
34,joy
34,joy
34,joy
34,sad
34,surprise
34,joy
34,joy
34,sad
34,sad
34,fear
34,surprise
34,sad
34,joy
34,joy
34,surprise
34,joy
34,sad
34,joy
34,fear
34,fear
34,joy
34,fear
34,joy
34,joy
34,sad
34,surprise
34,fear
34,joy
34,surprise
34,fear
34,joy
34,joy
34,sad
34,surprise
34,joy
34,fear
34,joy
34,sad
34,joy
34,fear
34,sad
34,joy
34,joy
34,joy
34,joy
34,sad
34,fear
34,surprise
34,sad
34,fear
34,joy
34,fear
34,surprise
34,joy
34,sad
34,joy
34,surprise
34,joy
34,sad
34,joy
34,joy
34,surprise
34,fear
34,joy
34,surprise
34,joy
34,joy
34,fear
34,sad
34,fear
34,joy
34,surprise
34,joy
34,fear
34,joy
34,joy
34,sad
34,joy
34,joy
34,surprise
34,sad
34,surprise
34,sad
34,joy
34,sad
34,fear
34,joy
34,joy
34,surprise
34,joy
34,joy
34,joy
34,surprise
34,joy
34,fear
34,joy
34,sad
34,surprise
34,sad
34,fear
34,joy
34,joy
34,surprise
34,fear
34,joy
34,fear
34,surprise
34,joy
34,joy
34,sad
34,joy
34,fear
34,joy
34,joy
34,joy
34,fear
34,surprise
34,sad
34,fear
34,surprise
34,joy
34,joy
34,fear
34,joy
34,joy
34,sad
34,joy
34,joy
34,sad
34,joy
34,surprise
34,sad
34,joy
34,fear
34,fear
34,joy
34,surprise
34,fear
34,surprise
34,joy
34,sad
34,fear
34,joy
34,joy
34,joy
34,fear
34,joy
34,fear
34,sad
34,joy
34,joy
34,joy
34,surprise
34,fear
34,joy
34,joy
34,joy
34,surprise
34,joy
34,fear
34,surprise
34,joy
34,fear
34,joy
34,sad
34,joy
34,joy
34,sad
34,joy
34,joy
34,fear
34,sad
34,sad
34,joy
34,joy
34,surprise
34,joy
34,anger
34,joy
34,surprise
34,sad
34,joy
34,surprise
34,joy
34,surprise
34,joy
34,joy
34,sad
34,joy
34,fear
34,sad
34,sad
34,surprise
34,sad
34,sad
34,sad
34,surprise
34,joy
34,joy
34,surprise
34,surprise
34,sad
34,disgust
34,sad
34,fear
34,fear
34,sad
34,sad
34,joy
34,joy
34,fear
34,joy
34,sad
34,fear
34,fear
34,sad
34,sad
34,anger
34,joy
34,joy
34,fear
34,joy
34,sad
34,sad
34,joy
34,anger
34,joy
34,sad
34,joy
34,sad
34,joy
34,anger
34,fear
34,sad
34,surprise
34,joy
34,fear
34,surprise
34,sad
34,joy
34,fear
34,fear
34,joy
34,fear
34,sad
34,sad
34,joy
35,surprise
35,surprise
35,joy
35,surprise
35,sad
35,sad
35,surprise
35,fear
35,surprise
35,surprise
35,joy
35,surprise
35,fear
35,sad
35,fear
35,fear
35,joy
35,sad
35,surprise
35,joy
35,joy
35,surprise
35,sad
35,surprise
35,sad
35,sad
35,joy
35,surprise
35,fear
35,fear
35,joy
35,surprise
35,joy
35,fear
35,joy
35,joy
35,sad
35,surprise
35,surprise
35,fear
35,surprise
35,fear
35,joy
35,disgust
35,sad
35,joy
35,joy
35,joy
35,sad
35,fear
35,joy
35,joy
35,surprise
35,joy
35,sad
35,surprise
35,sad
35,joy
35,surprise
35,surprise
35,joy
35,fear
35,joy
35,fear
35,sad
35,joy
35,joy
35,joy
35,sad
35,surprise
35,joy
35,joy
35,sad
35,sad
35,fear
35,surprise
35,sad
35,joy
35,joy
35,surprise
35,joy
35,sad
35,joy
35,fear
35,fear
35,joy
35,fear
35,joy
35,joy
35,sad
35,surprise
35,fear
35,joy
35,surprise
35,fear
35,joy
35,joy
35,sad
35,surprise
35,joy
35,fear
35,joy
35,sad
35,joy
35,fear
35,sad
35,joy
35,joy
35,joy
35,joy
35,sad
35,fear
35,surprise
35,sad
35,fear
35,joy
35,fear
35,surprise
35,joy
35,sad
35,joy
35,surprise
35,joy
35,sad
35,joy
35,joy
35,surprise
35,fear
35,joy
35,surprise
35,joy
35,joy
35,fear
35,sad
35,fear
35,joy
35,surprise
35,joy
35,fear
35,joy
35,joy
35,sad
35,joy
35,joy
35,surprise
35,sad
35,surprise
35,sad
35,joy
35,sad
35,fear
35,joy
35,joy
35,surprise
35,joy
35,joy
35,joy
35,surprise
35,joy
35,fear
35,joy
35,sad
35,surprise
35,sad
35,fear
35,joy
35,joy
35,surprise
35,fear
35,joy
35,fear
35,surprise
35,joy
35,joy
35,sad
35,joy
35,fear
35,joy
35,joy
35,joy
35,fear
35,surprise
35,sad
35,fear
35,surprise
35,joy
35,joy
35,fear
35,joy
35,joy
35,sad
35,joy
35,joy
35,sad
35,joy
35,surprise
35,sad
35,joy
35,fear
35,fear
35,joy
35,surprise
35,fear
35,surprise
35,joy
35,sad
35,fear
35,joy
35,joy
35,joy
35,fear
35,joy
35,fear
35,sad
35,joy
35,joy
35,joy
35,surprise
35,fear
35,joy
35,joy
35,joy
35,surprise
35,joy
35,fear
35,surprise
35,joy
35,fear
35,joy
35,sad
35,joy
35,joy
35,sad
35,joy
35,joy
35,fear
35,sad
35,sad
35,joy
35,joy
35,surprise
35,joy
35,anger
35,joy
35,surprise
35,sad
35,joy
35,surprise
35,joy
35,surprise
35,joy
35,joy
35,sad
35,joy
35,fear
35,sad
35,sad
35,surprise
35,sad
35,sad
35,sad
35,surprise
35,joy
35,joy
35,surprise
35,surprise
35,sad
35,disgust
35,sad
35,fear
35,fear
35,sad
35,sad
35,joy
35,joy
35,fear
35,joy
35,sad
35,fear
35,fear
35,sad
35,sad
35,anger
35,joy
35,joy
35,fear
35,joy
35,sad
35,sad
35,joy
35,anger
35,joy
35,sad
35,joy
35,sad
35,joy
35,anger
35,fear
35,sad
35,surprise
35,joy
35,fear
35,surprise
35,sad
35,joy
35,fear
35,fear
35,joy
35,fear
35,sad
35,sad
35,joy
36,surprise
36,surprise
36,joy
36,surprise
36,sad
36,sad
36,surprise
36,fear
36,surprise
36,surprise
36,joy
36,surprise
36,fear
36,sad
36,fear
36,fear
36,joy
36,sad
36,surprise
36,joy
36,joy
36,surprise
36,sad
36,surprise
36,sad
36,sad
36,joy
36,surprise
36,fear
36,fear
36,joy
36,surprise
36,joy
36,fear
36,joy
36,joy
36,sad
36,surprise
36,surprise
36,fear
36,surprise
36,fear
36,joy
36,disgust
36,sad
36,joy
36,joy
36,joy
36,sad
36,fear
36,joy
36,joy
36,surprise
36,joy
36,sad
36,surprise
36,sad
36,joy
36,surprise
36,surprise
36,joy
36,fear
36,joy
36,fear
36,sad
36,joy
36,joy
36,joy
36,sad
36,surprise
36,joy
36,joy
36,sad
36,sad
36,fear
36,surprise
36,sad
36,joy
36,joy
36,surprise
36,joy
36,sad
36,joy
36,fear
36,fear
36,joy
36,fear
36,joy
36,joy
36,sad
36,surprise
36,fear
36,joy
36,surprise
36,fear
36,joy
36,joy
36,sad
36,surprise
36,joy
36,fear
36,joy
36,sad
36,joy
36,fear
36,sad
36,joy
36,joy
36,joy
36,joy
36,sad
36,fear
36,surprise
36,sad
36,fear
36,joy
36,fear
36,surprise
36,joy
36,sad
36,joy
36,surprise
36,joy
36,sad
36,joy
36,joy
36,surprise
36,fear
36,joy
36,surprise
36,joy
36,joy
36,fear
36,sad
36,fear
36,joy
36,surprise
36,joy
36,fear
36,joy
36,joy
36,sad
36,joy
36,joy
36,surprise
36,sad
36,surprise
36,sad
36,joy
36,sad
36,fear
36,joy
36,joy
36,surprise
36,joy
36,joy
36,joy
36,surprise
36,joy
36,fear
36,joy
36,sad
36,surprise
36,sad
36,fear
36,joy
36,joy
36,surprise
36,fear
36,joy
36,fear
36,surprise
36,joy
36,joy
36,sad
36,joy
36,fear
36,joy
36,joy
36,joy
36,fear
36,surprise
36,sad
36,fear
36,surprise
36,joy
36,joy
36,fear
36,joy
36,joy
36,sad
36,joy
36,joy
36,sad
36,joy
36,surprise
36,sad
36,joy
36,fear
36,fear
36,joy
36,surprise
36,fear
36,surprise
36,joy
36,sad
36,fear
36,joy
36,joy
36,joy
36,fear
36,joy
36,fear
36,sad
36,joy
36,joy
36,joy
36,surprise
36,fear
36,joy
36,joy
36,joy
36,surprise
36,joy
36,fear
36,surprise
36,joy
36,fear
36,joy
36,sad
36,joy
36,joy
36,sad
36,joy
36,joy
36,fear
36,sad
36,sad
36,joy
36,joy
36,surprise
36,joy
36,anger
36,joy
36,surprise
36,sad
36,joy
36,surprise
36,joy
36,surprise
36,joy
36,joy
36,sad
36,joy
36,fear
36,sad
36,sad
36,surprise
36,sad
36,sad
36,sad
36,surprise
36,joy
36,joy
36,surprise
36,surprise
36,sad
36,disgust
36,sad
36,fear
36,fear
36,sad
36,sad
36,joy
36,joy
36,fear
36,joy
36,sad
36,fear
36,fear
36,sad
36,sad
36,anger
36,joy
36,joy
36,fear
36,joy
36,sad
36,sad
36,joy
36,anger
36,joy
36,sad
36,joy
36,sad
36,joy
36,anger
36,fear
36,sad
36,surprise
36,joy
36,fear
36,surprise
36,sad
36,joy
36,fear
36,fear
36,joy
36,fear
36,sad
36,sad
36,joy
37,surprise
37,surprise
37,joy
37,surprise
37,sad
37,sad
37,surprise
37,fear
37,surprise
37,surprise
37,joy
37,surprise
37,fear
37,sad
37,fear
37,fear
37,joy
37,sad
37,surprise
37,joy
37,joy
37,surprise
37,sad
37,surprise
37,sad
37,sad
37,joy
37,surprise
37,fear
37,fear
37,joy
37,surprise
37,joy
37,fear
37,joy
37,joy
37,sad
37,surprise
37,surprise
37,fear
37,surprise
37,fear
37,joy
37,disgust
37,sad
37,joy
37,joy
37,joy
37,sad
37,fear
37,joy
37,joy
37,surprise
37,joy
37,sad
37,surprise
37,sad
37,joy
37,surprise
37,surprise
37,joy
37,fear
37,joy
37,fear
37,sad
37,joy
37,joy
37,joy
37,sad
37,surprise
37,joy
37,joy
37,sad
37,sad
37,fear
37,surprise
37,sad
37,joy
37,joy
37,surprise
37,joy
37,sad
37,joy
37,fear
37,fear
37,joy
37,fear
37,joy
37,joy
37,sad
37,surprise
37,fear
37,joy
37,surprise
37,fear
37,joy
37,joy
37,sad
37,surprise
37,joy
37,fear
37,joy
37,sad
37,joy
37,fear
37,sad
37,joy
37,joy
37,joy
37,joy
37,sad
37,fear
37,surprise
37,sad
37,fear
37,joy
37,fear
37,surprise
37,joy
37,sad
37,joy
37,surprise
37,joy
37,sad
37,joy
37,joy
37,surprise
37,fear
37,joy
37,surprise
37,joy
37,joy
37,fear
37,sad
37,fear
37,joy
37,surprise
37,joy
37,fear
37,joy
37,joy
37,sad
37,joy
37,joy
37,surprise
37,sad
37,surprise
37,sad
37,joy
37,sad
37,fear
37,joy
37,joy
37,surprise
37,joy
37,joy
37,joy
37,surprise
37,joy
37,fear
37,joy
37,sad
37,surprise
37,sad
37,fear
37,joy
37,joy
37,surprise
37,fear
37,joy
37,fear
37,surprise
37,joy
37,joy
37,sad
37,joy
37,fear
37,joy
37,joy
37,joy
37,fear
37,surprise
37,sad
37,fear
37,surprise
37,joy
37,joy
37,fear
37,joy
37,joy
37,sad
37,joy
37,joy
37,sad
37,joy
37,surprise
37,sad
37,joy
37,fear
37,fear
37,joy
37,surprise
37,fear
37,surprise
37,joy
37,sad
37,fear
37,joy
37,joy
37,joy
37,fear
37,joy
37,fear
37,sad
37,joy
37,joy
37,joy
37,surprise
37,fear
37,joy
37,joy
37,joy
37,surprise
37,joy
37,fear
37,surprise
37,joy
37,fear
37,joy
37,sad
37,joy
37,joy
37,sad
37,joy
37,joy
37,fear
37,sad
37,sad
37,joy
37,joy
37,surprise
37,joy
37,anger
37,joy
37,surprise
37,sad
37,joy
37,surprise
37,joy
37,surprise
37,joy
37,joy
37,sad
37,joy
37,fear
37,sad
37,sad
37,surprise
37,sad
37,sad
37,sad
37,surprise
37,joy
37,joy
37,surprise
37,surprise
37,sad
37,disgust
37,sad
37,fear
37,fear
37,sad
37,sad
37,joy
37,joy
37,fear
37,joy
37,sad
37,fear
37,fear
37,sad
37,sad
37,anger
37,joy
37,joy
37,fear
37,joy
37,sad
37,sad
37,joy
37,anger
37,joy
37,sad
37,joy
37,sad
37,joy
37,anger
37,fear
37,sad
37,surprise
37,joy
37,fear
37,surprise
37,sad
37,joy
37,fear
37,fear
37,joy
37,fear
37,sad
37,sad
37,joy
38,surprise
38,surprise
38,joy
38,surprise
38,sad
38,sad
38,surprise
38,fear
38,surprise
38,surprise
38,joy
38,surprise
38,fear
38,sad
38,fear
38,fear
38,joy
38,sad
38,surprise
38,joy
38,joy
38,surprise
38,sad
38,surprise
38,sad
38,sad
38,joy
38,surprise
38,fear
38,fear
38,joy
38,surprise
38,joy
38,fear
38,joy
38,joy
38,sad
38,surprise
38,surprise
38,fear
38,surprise
38,fear
38,joy
38,disgust
38,sad
38,joy
38,joy
38,joy
38,sad
38,fear
38,joy
38,joy
38,surprise
38,joy
38,sad
38,surprise
38,sad
38,joy
38,surprise
38,surprise
38,joy
38,fear
38,joy
38,fear
38,sad
38,joy
38,joy
38,joy
38,sad
38,surprise
38,joy
38,joy
38,sad
38,sad
38,fear
38,surprise
38,sad
38,joy
38,joy
38,surprise
38,joy
38,sad
38,joy
38,fear
38,fear
38,joy
38,fear
38,joy
38,joy
38,sad
38,surprise
38,fear
38,joy
38,surprise
38,fear
38,joy
38,joy
38,sad
38,surprise
38,joy
38,fear
38,joy
38,sad
38,joy
38,fear
38,sad
38,joy
38,joy
38,joy
38,joy
38,sad
38,fear
38,surprise
38,sad
38,fear
38,joy
38,fear
38,surprise
38,joy
38,sad
38,joy
38,surprise
38,joy
38,sad
38,joy
38,joy
38,surprise
38,fear
38,joy
38,surprise
38,joy
38,joy
38,fear
38,sad
38,fear
38,joy
38,surprise
38,joy
38,fear
38,joy
38,joy
38,sad
38,joy
38,joy
38,surprise
38,sad
38,surprise
38,sad
38,joy
38,sad
38,fear
38,joy
38,joy
38,surprise
38,joy
38,joy
38,joy
38,surprise
38,joy
38,fear
38,joy
38,sad
38,surprise
38,sad
38,fear
38,joy
38,joy
38,surprise
38,fear
38,joy
38,fear
38,surprise
38,joy
38,joy
38,sad
38,joy
38,fear
38,joy
38,joy
38,joy
38,fear
38,surprise
38,sad
38,fear
38,surprise
38,joy
38,joy
38,fear
38,joy
38,joy
38,sad
38,joy
38,joy
38,sad
38,joy
38,surprise
38,sad
38,joy
38,fear
38,fear
38,joy
38,surprise
38,fear
38,surprise
38,joy
38,sad
38,fear
38,joy
38,joy
38,joy
38,fear
38,joy
38,fear
38,sad
38,joy
38,joy
38,joy
38,surprise
38,fear
38,joy
38,joy
