textid,anger,disgust,fear,joy,sad,surprise
249,0.06928856780467695,0.07265960666295503,0.2023320463414971,0.19917591731883447,0.22386237235891981,0.23268148951311662
250,0.010749567488419603,0.16231752488235526,0.028020230925711372,0.138907256729388,0.027173228872935228,0.6328321911011904
251,0.10426660879302682,0.05532679198496999,0.08959994907013373,0.23718407547075893,0.17816534507804901,0.3354572296030614
252,0.016383586933999023,0.005487229460045339,0.032819317691469174,0.6784035479389682,0.20456749495706594,0.062338823018452345
253,0.07875049170425955,0.05264801485236786,0.1242011381648967,0.30253069807215943,0.19395005684877575,0.24791960035754088
254,0.02882570336410847,0.029315625242255384,0.11101966213892116,0.4214277574381275,0.18115012599003366,0.22826112582655392
255,0.009757150512276687,0.006023948756806696,0.024609647517491954,0.6426563609109212,0.015852995643500626,0.301099896659003
256,0.09131663748143494,0.12646446669200995,0.20515791153967067,0.13157193154405722,0.3238473739130149,0.12164167882981233
257,0.033820226035508175,0.016608749468271275,0.12749712047864525,0.08977523749900901,0.5242011456226363,0.2080975208959299
258,0.15166938676159092,0.09988297262193624,0.17934831356585926,0.16965516006790737,0.20733357385896162,0.1921105931237446
259,0.08136078083294361,0.07033733408024005,0.18535528265194784,0.24047421745440892,0.21563566892229036,0.20683671605816928
260,0.09139911958204706,0.061465130747797414,0.1470942318470295,0.2657866044152616,0.21318998382146606,0.22106492958639842
261,0.04744829489801926,0.05342004228534762,0.13897209497986415,0.17028430347258267,0.18224071744805076,0.4076345469161355
262,0.12176569419488206,0.07787030783135504,0.14838484854717518,0.22749869697998193,0.1660787022467989,0.25840175019980693
263,0.08465958217375334,0.03793724058714495,0.10998983458217922,0.358603828997169,0.14335159090554192,0.26545792275421143
264,0.07904915000678632,0.053020915907187945,0.16380829223167798,0.2815551808397006,0.2037672170602805,0.21879924395436667
265,0.003006417851894711,0.001824543829889527,0.0012052829231417152,0.028329258353933892,0.3566751972003459,0.6089592998407942
266,0.06340569990488364,0.06087557239965065,0.17290895731777517,0.23583127835302428,0.14459865322654034,0.322379838798126
267,0.13574312647745007,0.10457500057950399,0.18515090111307553,0.1691400151858449,0.23942798563740159,0.1659629710067238
268,0.18422741129494202,0.19550747731004228,0.09071020270289828,0.10656880890701467,0.12058638372970702,0.3023997160553957
269,0.06794494318927478,0.057969473288481614,0.13625235100406546,0.2890322391924675,0.2178116411003789,0.23098935222533187
270,0.19684100956491932,0.13021876112450473,0.4202779508817133,0.03023993247672209,0.1999739925203196,0.02244835343182108
271,0.10317526036635981,0.06258867961550467,0.16117975710511837,0.27839000131656405,0.18683043003941308,0.20783587155703995
272,0.07632819853684923,0.04771876633084705,0.18267082654204442,0.2760103829590151,0.2121149663694972,0.205156859261747
273,0.25271104012718926,0.06821835980889292,0.2895068875932383,0.08073807476353782,0.2287262506347781,0.0800993870723635
274,0.038135856076360254,0.01331704197234573,0.3302624750217395,0.42741133284476485,0.04136034876937495,0.14951294531541476
275,0.09706843815323872,0.15200933272036127,0.47760401323914364,0.05436576231317176,0.14352404369682306,0.07542840987726161
276,0.11131462210388993,0.08397607656722875,0.18435460525638425,0.24504138675606238,0.19653257084931602,0.1787807384671187
277,0.0846370385847917,0.051074305536443335,0.14885628265209014,0.2307376688371658,0.167924880693192,0.3167698236963171
278,0.09159798174166524,0.04029941655737133,0.14562324953507702,0.1726174085515467,0.3359695371693674,0.2138924064449723
279,0.0975046566770963,0.045947296993614516,0.21936672286590403,0.22876770717508796,0.17955148904255594,0.22886212724574143
280,0.12241171740517834,0.0861262669743963,0.1899490250601521,0.21641713181939357,0.18888502913938382,0.19621082960149597
281,0.07775220427736199,0.03386842883831778,0.19501446805379272,0.2057897247476498,0.29588384318610705,0.1916913308967707
282,0.08601676211370303,0.060641499745992186,0.1407375165195783,0.2569738434634668,0.21769307290169826,0.23793730525556153
283,0.18456230363864887,0.1018089581952652,0.17753396409695157,0.16781761020193822,0.20239413275533863,0.16588303111185754
284,0.1659038530325848,0.05630701473153777,0.13822123580249912,0.25699095086518486,0.15338500358725118,0.22919194198094223
285,0.07502850610945459,0.06640057319421298,0.07456536373714144,0.3348547908597743,0.1288829578780422,0.3202678082213744
286,0.0819220746626308,0.0671451829843116,0.19455554325703192,0.23451995624999797,0.21681054355032928,0.2050466992956986
287,0.08537328567591272,0.052115717397243924,0.15621518165995754,0.28471162197878835,0.1919229837916636,0.2296612094964337
288,0.05898885631682456,0.04604141223699202,0.19614010226205503,0.20281887567649046,0.21594954797525903,0.28006120553237884
289,0.03468943935274199,0.020163260826976802,0.259766185178199,0.12125627685197116,0.39351422905457206,0.17061060873553888
290,0.03254926251256605,0.022294622917807257,0.08935264599086414,0.5801823633498129,0.09551441006534679,0.1801066951636029
291,0.04202280179094857,0.024170983217735132,0.13352542314222413,0.15959815485387555,0.5317817570491578,0.10890087994605897
292,0.0972325101518699,0.08919417278182448,0.12341341499926821,0.30158860812040433,0.17923992363666646,0.20933137030996662
293,0.09614221879531393,0.050140901213592604,0.16336132120421093,0.27084358374147893,0.2011183655847733,0.2183936094606303
294,0.0769791199689442,0.04706171652801316,0.15942129345786568,0.29324229349387315,0.2074536612602137,0.21584191529109004
295,0.0848983420112864,0.04070638889369188,0.12420002488327544,0.3799855677403938,0.13726312123788045,0.23294655523347216
296,0.07899008037650881,0.04205414850033007,0.13543271162573328,0.3340406716005177,0.16118915991759736,0.24829322797931286
297,0.20855742747136993,0.12483969722918155,0.23441409565631066,0.09540583779017853,0.16842632073314656,0.1683566211198128
298,0.050662975503807585,0.01747287949777635,0.47609080397853115,0.10112876637493884,0.2256080541696591,0.12903652047528696
299,0.2860533791426079,0.1566275828075777,0.15362837572707508,0.07927177000277937,0.23872226956398576,0.08569662275597427
300,0.10259673041395857,0.056240615627171246,0.22354866515135352,0.17305411423930703,0.2642509565766888,0.1803089179915207
301,0.07823824204511085,0.05969785007736096,0.17218704671749974,0.2698921172355348,0.2001501775719012,0.21983456635259213
302,0.10729922047205415,0.0493858074784288,0.1718905295056035,0.26500541653883913,0.18171368961419804,0.22470533639087645
303,2.1938089658008246e-06,0.0788986442688757,4.356949758757628e-06,1.2152515085631489e-05,0.44738946391774903,0.4736931885395651
304,0.11479293243076928,0.07656416905038665,0.18364230465125206,0.17657254056265145,0.2446579749844876,0.2037700783204528
305,0.0012438415722836348,0.0007003609461033654,0.04075664599314996,0.8101494060384826,0.0928467745851092,0.05430297086487111
306,0.07588858223909722,0.05254992170781312,0.20769432706172708,0.2543950960119887,0.1601027859542908,0.24936928702508313
307,0.2309954522011009,0.1617092281182217,0.276492592640543,0.04122358837189546,0.23759314766920914,0.051985990999029806
308,0.08240705942121397,0.050538381033532094,0.12291131895523696,0.3181394915334891,0.18539365789027032,0.24061009116625764
309,0.10079947867626504,0.08516629594596374,0.6643164051210143,0.0013118555336205239,0.12424131611347938,0.024164648609657127
310,0.07575054594927295,0.0484876843355467,0.14202625000097743,0.30754566691053953,0.20936091114149905,0.21682894166216427
311,0.08499537656527599,0.05184865093348853,0.15592456493831486,0.285792503654223,0.19205101770049773,0.22938788620819997
312,0.09388374026889831,0.05630587531507828,0.17128526994924545,0.222823165375215,0.2476894172427369,0.2080125318488261
